,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist,cluster
6457,Black Box,Dreamland,Ride On Time,4YACgyR9xdAcyJMBV8H6oX,0.653,0.805,9,-7.539,0,0.0325,0.00574,0.551,0.0691,0.847,118.763,272147,4,all_out_90,0
6458,Céline Dion,The Colour Of My Love,The Power of Love,5kK1Iru9ogP3Iy1zsANU1n,0.546,0.519,8,-9.072,1,0.0291,0.36,0.00046,0.24,0.247,140.054,342400,4,all_out_90,2
6459,Simply Red,Stars (Collector's Edition),Stars,75CgD6l7K4qMzZrn4CbZqz,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,248600,4,all_out_90,5
6460,Robbie Williams,I've Been Expecting You,She's The One,4lO57zZGFcj7vSY4QhfVDq,0.243,0.609,10,-8.451,1,0.0323,0.663,1.13e-05,0.221,0.333,166.668,258027,4,all_out_90,2
6461,New Kids On The Block,Step By Step,Step by Step,6J6RWKCPN5RFKHUKEUFjxS,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,267293,4,all_out_90,1
6462,Santana,Supernatural (Legacy Edition),Smooth,3kenIsD2tMzxb8XtJlxi5J,0.609,0.923,9,-3.908,1,0.0338,0.16,4.76e-06,0.295,0.961,115.994,294987,4,all_out_90,5
6463,Macy Gray,Macy Gray On How Life Is,I Try,6rvYf9JxdVpMdIiEbsbsBL,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440,4,all_out_90,1
6464,R.E.M.,Out Of Time (25th Anniversary Edition),Shiny Happy People,1v2zyAJrChw5JnfafSkwkJ,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,225787,4,all_out_90,5
6465,Whitney Houston,The Bodyguard - Original Soundtrack Album,I'm Every Woman,2eHj0klWkwRQuIrNlPpCPa,0.665,0.847,5,-8.314,0,0.0535,0.0178,0.00288,0.126,0.4,119.555,285107,4,all_out_90,0
6466,Destiny's Child,The Writing's On The Wall,"Bills, Bills, Bills",1Oi2zpmL81Q0yScF1zxaC0,0.845,0.576,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641,256027,4,all_out_90,0
6467,TLC,Fanmail,Unpretty,0BUoLE4o9eVahDHvTqak67,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97e-05,0.109,0.51,88.684,278067,4,all_out_90,5
6468,Christina Aguilera,Christina Aguilera (Expanded Edition),What a Girl Wants,5bGmuxShUba9maPswDnhCs,0.754,0.819,0,-6.833,1,0.112,0.0684,0.0,0.345,0.818,142.137,215800,4,all_out_90,1
6469,Rednex,Sex & Violins,Cotton Eye Joe,06hsdMbBxWGqBO0TV0Zrkf,0.729,0.936,9,-7.536,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986,194000,4,all_out_90,5
6470,Whitney Houston,My Love Is Your Love,When You Believe - from The Prince of Egypt,0JN7vUgUolHGHFrOR8xk7S,0.436,0.391,1,-9.62,0,0.0326,0.554,0.0,0.12,0.126,125.354,272893,4,all_out_90,2
6471,Céline Dion,Celine Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",7B3UAPLYAbwXVgbHSKEaTw,0.463,0.4,6,-9.999,0,0.0308,0.643,2.46e-05,0.131,0.121,77.314,249240,4,all_out_90,2
6472,Ace of Base,The Sign,All That She Wants,6kWJvPfC4DgUpRsXKNa9z9,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,211213,4,all_out_90,5
6473,Eric Clapton,Forever Man,Change the World - 2015 Remaster,5EVIK1ZxQF78Ryq4hiWj0F,0.719,0.556,9,-8.77,1,0.0248,0.477,0.00511,0.0935,0.511,96.9,234813,4,all_out_90,2
6474,Los Del Rio,Fiesta Macarena,Macarena - Bayside Boys Remix,7obdw7ZGr6l1GqSBkFiY11,0.741,0.868,1,-8.589,1,0.0527,0.249,2.19e-06,0.0945,0.947,103.201,251797,4,all_out_90,1
6475,Lisa Loeb & Nine Stories,Tails,Stay,7Lwo27zrXusqUlAaTgnytp,0.676,0.592,1,-6.887,1,0.0452,0.454,0.0,0.107,0.337,80.316,183760,4,all_out_90,1
6476,Oasis,(What's the Story) Morning Glory?,Don't Look Back in Anger,698mT3CTx8JEnp7twwJrGG,0.349,0.913,0,-3.603,1,0.0691,0.0303,8.06e-06,0.12,0.225,164.005,287827,4,all_out_90,3
6477,Michael Jackson,Dangerous,Heal the World,7woW97CfcWaKtuC6W5BP2K,0.545,0.485,9,-8.045,1,0.0485,0.537,1.8e-06,0.104,0.101,80.948,384307,4,all_out_90,2
6478,Lionel Richie,Back To Front,Endless Love,5iwyLsQ5yjnCaRrJGyAPZM,0.483,0.268,10,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47,266800,4,all_out_90,2
6479,Enrique Iglesias,Enrique,Be With You,1lZ4j5WBURBwZ0M5TT46wP,0.69,0.871,1,-5.484,0,0.0329,0.0359,0.000843,0.0347,0.561,121.984,220160,4,all_out_90,0
6480,Janet Jackson,Janet,Again,0IaMMHVbpJ0LrRAeigWOXr,0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,227133,4,all_out_90,2
6481,Jameson Rodgers,Cold Beer Calling My Name,Cold Beer Calling My Name,3dV1fjKOlLnaNK5MeZHXGv,0.581,0.86,7,-4.092,1,0.039,0.048,0.0,0.169,0.79,148.318,210480,4,hot_country,5
6482,Dustin Lynch,Thinking 'Bout You (feat. MacKenzie Porter),Thinking 'Bout You (feat. MacKenzie Porter),7DhvNzyMM8jJWcfykG3psB,0.403,0.711,8,-4.189,1,0.0569,0.137,0.0,0.109,0.801,203.803,170560,4,hot_country,3
6483,Kane Brown,One Mississippi,One Mississippi,4FdPnT2cFrpWCmWZd7GXc3,0.471,0.846,0,-5.269,1,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,213719,4,hot_country,1
6484,Jake Owen,Best Thing Since Backroads,Best Thing Since Backroads,0R1REdJZIDy7IS3DybdBce,0.515,0.838,7,-3.82,1,0.0306,0.0423,0.000211,0.115,0.328,156.033,187433,4,hot_country,3
6485,Kelsea Ballerini,half of my hometown,half of my hometown (feat. Kenny Chesney),59xdsxc0QGW6TDA3ZuQ9tS,0.571,0.618,10,-4.966,1,0.0445,0.147,0.0,0.159,0.288,138.03,231832,4,hot_country,5
6486,Jason Aldean,If I Didn't Love You,If I Didn't Love You,5f3MXmTmstozFg0BH1yPUk,0.456,0.679,1,-4.802,1,0.0324,0.176,0.0,0.103,0.483,184.075,212030,4,hot_country,3
6487,Keith Urban,Wild Hearts,Wild Hearts,0BQpyaFrb78b9uobWNheqx,0.605,0.786,4,-4.138,1,0.0379,0.00276,0.0,0.347,0.512,116.995,182930,4,hot_country,1
6488,Adam Doleac,Coulda Loved You Longer,Coulda Loved You Longer,5z0xIGpy5Cb8LRXh0I7Ewl,0.634,0.621,11,-6.261,1,0.0811,0.334,0.0,0.459,0.741,93.034,176413,4,hot_country,5
6489,Renee Blair,Heart's In Your Head,Heart's In Your Head,712aP3QwYnSpuCYHScgbGn,0.492,0.784,5,-5.158,1,0.0364,0.00403,0.000266,0.115,0.462,175.853,187382,4,hot_country,3
6490,Parmalee,Songs from 'For You',Take My Name,50fXFVykkwS6Om9eqjTK44,0.559,0.66,7,-4.143,1,0.0512,0.222,0.0,0.193,0.574,163.957,157907,4,hot_country,5
6491,Scotty McCreery,You Time,You Time,0pJalGEYsRikSogLkXU6KV,0.55,0.767,9,-6.281,1,0.0248,0.00141,3.07e-06,0.143,0.601,104.016,192027,3,hot_country,7
6492,Mitchell Tenpenny,Truth About You,Truth About You,4Qum1kECNQrpREev5fvAQ4,0.492,0.708,10,-4.639,1,0.0334,0.0975,0.0,0.12,0.697,161.989,203037,4,hot_country,5
6493,Callista Clark,Real To Me,It’s ‘Cause I Am,7JjymfuNMxQgOQJ4mGOdbg,0.731,0.674,10,-5.018,0,0.0397,0.14,0.0,0.114,0.623,99.05,166800,4,hot_country,0
6494,Ryan Hurd,Chasing After You (with Maren Morris),Chasing After You (with Maren Morris),1ZIKpMTRPqhwAoVXWY3tXI,0.596,0.679,4,-6.395,1,0.0394,0.723,0.0,0.116,0.479,131.912,207974,4,hot_country,2
6495,Zac Brown Band,Same Boat,Same Boat,2VmccNZz4zFmlcXstY8a2D,0.509,0.842,6,-5.394,1,0.0512,0.0506,0.0,0.0856,0.664,171.901,190452,4,hot_country,3
6496,Florida Georgia Line,Life Rolls On,Always Gonna Love You,5wTt43UbS3HmDvzAJ7Yax3,0.543,0.723,6,-4.892,1,0.0499,0.165,0.0,0.11,0.428,143.028,177027,4,hot_country,5
6497,Ingrid Andress,Wishful Drinking (with Sam Hunt),Wishful Drinking (with Sam Hunt),3HGnIIdHYIbkowzLk8UHbE,0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,194545,4,hot_country,5
6498,Josh Melton,I Get That With You,I Get That With You,6o0sttjutkWGYefP7OsaYX,0.617,0.802,9,-6.728,1,0.0347,0.0251,0.0,0.206,0.425,106.011,189387,4,hot_country,5
6499,Carly Pearce,Next Girl,Next Girl,4QpWhd7l2NrmGmfw4qGlpa,0.583,0.867,11,-4.17,1,0.0637,0.143,0.0,0.0863,0.962,160.096,164678,4,hot_country,5
6500,Brett Young,Not Yet,Not Yet,0WVvn1HeAGVcnMnQcKPAQg,0.464,0.783,1,-6.108,1,0.0378,0.000689,0.00016,0.323,0.734,170.029,174147,4,hot_country,1
6501,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),Cold As You,7IWV29mryrqtO0JVgnPtfv,0.598,0.846,6,-4.956,1,0.0355,0.0527,0.0,0.113,0.328,144.04,186107,4,hot_country,3
6502,Sam Hunt,23,23,4PuAqZlL1tkidkuxfDlLbF,0.641,0.78,3,-5.138,1,0.0852,0.0206,0.0,0.143,0.693,98.004,179720,4,hot_country,1
6503,Caitlyn Smith,Supernova (Deluxe),I Can't (feat. Old Dominion),2YoOaGlM2zGpYBanN3AxrV,0.499,0.667,0,-4.336,1,0.0325,0.2,0.0,0.0894,0.38,137.905,210147,4,hot_country,1
6504,Jordan Davis,Buy Dirt,Buy Dirt,69AIpwGNLxr4qS1X5ynx60,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,167480,4,hot_country,2
6505,Adam Sanders,What If I'm Right,What If I'm Right,5dg2ifK4KMf60vH6Zxm4Yq,0.431,0.93,0,-3.42,1,0.107,0.0518,0.0,0.114,0.511,167.788,166240,4,hot_country,3
6506,Kidd G,Summer In A Small Town,Summer In A Small Town,2WgY7GjYq1SLIgOLhqrczP,0.491,0.813,11,-4.366,0,0.0502,0.1,0.0,0.33,0.389,160.07,177880,4,hot_country,3
6507,Eric Church,Heart,Heart On Fire,0ysCB1Jg4hli0XlEWlipo7,0.653,0.927,8,-4.699,1,0.0289,0.0352,4.47e-05,0.0966,0.894,119.97,258800,4,hot_country,5
6508,Morgan Wade,Reckless,Wilder Days,0XxNamjHxu0ercIQmWNkRT,0.502,0.662,9,-4.041,1,0.0293,0.00322,0.00274,0.119,0.4,110.917,251293,4,hot_country,5
6509,CHASE WRIGHT,Drive,Drive,4aRAElCM6ve3OISZnU7adb,0.626,0.84,10,-6.945,0,0.0533,0.117,0.0,0.216,0.737,144.087,215000,4,hot_country,0
6510,Mickey Guyton,All American,All American,3z610KBfuClGcA7ywI19w8,0.628,0.675,0,-3.534,1,0.0598,0.27,1.46e-06,0.133,0.655,130.159,182080,4,hot_country,1
6511,Elvie Shane,My Boy,My Boy,0PjXFoTUNltAvf4IN0N3Xx,0.686,0.566,9,-5.977,1,0.0423,0.254,0.0,0.11,0.542,146.042,203381,4,hot_country,5
6512,Chris Young,Famous Friends,At the End of a Bar,2NYOqKy4VX6dqVtzrv1Cx9,0.494,0.782,3,-4.228,1,0.0409,0.0443,0.0,0.0921,0.44,75.932,186373,4,hot_country,1
6513,Priscilla Block,Just About Over You,Just About Over You,4Ec0q0j8hRTCX4QQ5MiHSX,0.53,0.524,4,-5.751,1,0.0327,0.544,0.0,0.11,0.514,150.05,179214,4,hot_country,2
6514,Filmore,Who Cares,Who Cares,0AuyO2tufq60YvAFdVYhOn,0.583,0.828,7,-4.768,1,0.0539,0.25,0.0,0.512,0.765,95.035,178462,4,hot_country,8
6515,Ashley Cooke,Sunday Morning Kinda Saturday Night,Sunday Morning Kinda Saturday Night,4xhnOiqFLxGf3IHqMiOm7C,0.616,0.657,2,-6.288,1,0.0255,0.00258,0.0,0.101,0.476,128.087,212383,4,hot_country,1
6516,Michael Ray,Whiskey And Rain,Whiskey And Rain,1tf4Bfk8JIKryLpWYRvyiI,0.653,0.623,8,-4.56,1,0.0244,0.508,3.32e-06,0.285,0.718,100.021,206507,4,hot_country,5
6517,Walker Hayes,Country Stuff,Fancy Like,3ZozFqJJlDBNIm4xqxn2ZD,0.649,0.76,1,-6.487,1,0.0574,0.114,0.0,0.317,0.843,80.018,161853,4,hot_country,1
6518,Kelsea Ballerini,I Quit Drinking,I Quit Drinking,6OcCk1dbAb7XNHsC098oEM,0.607,0.418,1,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002,171200,4,hot_country,2
6519,Thomas Rhett,Country Again (Side A),Country Again,3CiF9D8iuVhZWDvvjf8HpG,0.467,0.481,2,-6.947,1,0.0255,0.227,0.000189,0.11,0.248,147.886,221240,4,hot_country,3
6520,Riley Green,If It Wasn't For Trucks,If It Wasn’t For Trucks,4QhFrBkJ3Rqx66Xs8xwH8o,0.435,0.811,2,-5.594,1,0.0357,0.00047,0.0,0.163,0.174,152.041,197333,4,hot_country,3
6521,Cam,The Otherside,Till There's Nothing Left,6rIIhxmidzI07z1kgiOqY8,0.577,0.634,2,-6.905,1,0.0365,0.00339,0.000332,0.209,0.335,75.752,195515,4,hot_country,1
6522,Brothers Osborne,Skeletons,I'm Not For Everyone,143YESFOZqxVGrKEWisbid,0.591,0.741,7,-4.867,1,0.0466,0.202,0.0,0.208,0.635,81.995,172107,4,hot_country,5
6523,Jimmie Allen,Bettie James,Freedom Was A Highway,3J5jotqUAjU479WhAiNkpU,0.563,0.847,1,-4.493,1,0.0468,0.0891,0.0,0.121,0.666,96.06,212720,4,hot_country,1
6524,Lauren Alaina,Getting Over Him,Getting Over Him,0OCY4cY7ZhmFMLR8Zipb51,0.567,0.868,8,-4.699,1,0.0605,0.0931,0.0,0.0986,0.517,154.07,167678,4,hot_country,5
6525,BRELAND,Throw It Back (feat. Keith Urban),Throw It Back (feat. Keith Urban),4BLiRJdtn8jwUVtvbHIv2T,0.79,0.73,0,-4.98,1,0.0926,0.0586,0.0,0.0878,0.513,93.985,188936,4,hot_country,1
6526,Ashland Craft,Make It Past Georgia,Make It Past Georgia,2jt5TmTYrmdr46cGHrcFjq,0.556,0.726,10,-5.054,1,0.0312,0.139,0.0,0.106,0.441,142.107,201322,4,hot_country,5
6527,Dan + Shay,Good Things,Steal My Love,0vzSAyinyA619ZbrOaAi04,0.59,0.633,2,-5.452,1,0.0328,0.619,0.0,0.157,0.751,179.856,162120,4,hot_country,1
6528,Maddie & Tae,Woman You Got,Woman You Got,2NNioXX1t4whQsBF8FfExl,0.523,0.896,10,-3.556,1,0.0575,0.105,0.0,0.143,0.729,169.94,177951,4,hot_country,5
6529,Old Dominion,I Was On a Boat That Day,I Was On a Boat That Day,1nnsiuuYlvPF9gxXIiyAr8,0.535,0.915,11,-3.819,1,0.0991,0.00699,0.0,0.224,0.731,140.13,178613,4,hot_country,5
6530,Tenille Arts,"Back Then, Right Now","Back Then, Right Now",1AIlY4mVcOY34SNA4CTVbC,0.582,0.724,5,-3.21,1,0.0319,0.0142,0.0,0.0484,0.495,76.986,182067,4,hot_country,5
6531,Niko Moon,NO SAD SONGS,NO SAD SONGS,58J6FWRdf7PSUIDe9rbqdi,0.748,0.779,11,-6.272,1,0.0559,0.011,1.02e-06,0.294,0.771,146.859,172684,4,hot_country,5
6532,Kacey Musgraves,justified,justified,6IW4TUC3zHW4tpikDg1w7Y,0.669,0.552,0,-7.98,1,0.0587,0.807,0.000874,0.321,0.488,100.102,180800,4,hot_country,2
6533,Lady A,Like A Lady,Like A Lady,76djDZcj6Og5HcVAaRjQHu,0.637,0.933,8,-3.519,1,0.0343,0.0614,2.9e-06,0.105,0.797,95.511,181199,4,hot_country,5
6534,Kenny Chesney,Here And Now,Knowing You,2EEfUuBRZA4Ax1vYcluFS0,0.557,0.565,7,-6.12,1,0.026,0.229,3.9e-06,0.119,0.187,125.956,226267,3,hot_country,7
6535,James Barker Band,Over All Over Again,Over All Over Again,6eK53DELUKMF7Dkao6n2Av,0.582,0.871,8,-3.343,1,0.049,0.0767,0.0,0.187,0.388,115.079,201693,4,hot_country,5
6536,Trolls,TROLLS (Original Motion Picture Soundtrack),"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI,0.669,0.832,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4,song_sing_shower,1
6537,Justin Bieber,Anyone,Anyone,31qCy5ZaophVA81wtlwLc4,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4,song_sing_shower,1
6538,Sam Smith,In The Lonely Hour,Like I Can,2TeLIzFBe3hxkPR5FIQZut,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066,4,song_sing_shower,0
6539,BTS,BE,Dynamite,4saklk6nie3yiGePpBwUoc,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4,song_sing_shower,0
6540,Taylor Swift,Red,I Knew You Were Trouble.,72jCZdH0Lhg93z6Z4hBjgj,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0398,0.679,77.019,217973,4,song_sing_shower,0
6541,Shawn Mendes,If I Can't Have You,If I Can't Have You,6LsAAHotRLMOHfCsSfYCsz,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,190800,4,song_sing_shower,1
6542,Kygo,Golden Hour,Lose Somebody,1sgDyuLooyvEML4oHspNza,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,199549,4,song_sing_shower,1
6543,Little Mix,Glory Days (Expanded Edition),Shout Out to My Ex,0ErK6K0kYr0Ow2RkPMhmMs,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,246240,4,song_sing_shower,5
6544,Lady Gaga,Chromatica,Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,4,song_sing_shower,5
6545,Taylor Swift,1989,Wildest Dreams,59HjlYCeBsxdI0fcm3zglw,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4,song_sing_shower,5
6546,Jonas Brothers,Sucker,Sucker,4y3OI86AEP6PQoDE6olYhO,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181040,4,song_sing_shower,0
6547,Taylor Swift,1989,Shake It Off,5xTtaWoae3wi06K5WfVUUH,0.648,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.02,219200,4,song_sing_shower,5
6548,Carly Rae Jepsen,Kiss,Call Me Maybe,20I6sIOMTCkB6w7ryavxtO,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4,song_sing_shower,5
6549,Backstreet Boys,Millennium,I Want It That Way,47BBI51FKFwOMlIiX6m8ya,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,213307,4,song_sing_shower,0
6550,Rachel Platten,Wildfire,Fight Song,37f4ITSlgPX81ad2EvmVQr,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,4,song_sing_shower,3
6551,Clean Bandit,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459,4,song_sing_shower,0
6552,P!nk,Raise Your Glass,Raise Your Glass,1gv4xPanImH17bKZ9rOveR,0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,202960,4,song_sing_shower,5
6553,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,song_sing_shower,0
6554,American Authors,"Oh, What A Life",Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,4,song_sing_shower,1
6555,Ava Max,Heaven & Hell,Kings & Queens,1InCpEliLCkWHOBdXW7XSx,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,162399,4,song_sing_shower,0
6556,Shawn Mendes,Illuminate,Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,187973,4,song_sing_shower,4
6557,Sam Feldt,Magnets EP,Post Malone (feat. RANI),0qc4QlcCxVTGyShurEv1UU,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,174444,4,song_sing_shower,5
6558,Katy Perry,PRISM (Deluxe),Roar,6F5c58TMEs1byxUstkzVeM,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,4,song_sing_shower,3
6559,Shawn Mendes,Handwritten,Stitches,5jsw9uXEGuKyJzs0boZ1bT,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789,206880,4,song_sing_shower,1
6560,CeeLo Green,The Lady Killer (Deluxe),Forget You,3MeL7vAsVbgSrGFd0HioaJ,0.696,0.875,0,-3.682,1,0.0649,0.134,0.0,0.159,0.772,127.39,222733,4,song_sing_shower,1
6561,Taylor Swift,1989,Blank Space,1p80LdxRV74UKvL8gnD7ky,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827,4,song_sing_shower,5
6562,ABBA,ABBA Gold,Dancing Queen,2ATDkfqprlNNe9mYWodgdc,0.512,0.93,9,-4.344,1,0.0508,0.168,0.00119,0.561,0.677,100.542,231093,4,song_sing_shower,8
6563,Train,California 37,Drive By,0KAiuUOrLTIkzkpfpn9jb9,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4,song_sing_shower,0
6564,Dolly Parton,Dolly Parton Slipcase,9 To 5,5UWYJWoVXRpaLuzzXmHqg8,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,162467,4,song_sing_shower,8
6565,Various Artists,Fifty Shades Freed (Original Motion Picture Soundtrack),Love Me Like You Do,0Cy7wt6IlRfBPHXXjmZbcP,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520,4,song_sing_shower,0
6566,Lady Gaga,Born This Way (International Special Edition Version),The Edge Of Glory,57F80059mWaWFvWG3tBTbO,0.583,0.768,9,-6.477,1,0.041,0.000323,0.0162,0.109,0.357,127.952,320547,4,song_sing_shower,5
6567,George Ezra,Staying at Tamara's,Shotgun,4ofwffwvvnbSkrMSCKQDaC,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,201287,4,song_sing_shower,5
6568,Maroon 5,V,Maps,4gbVRS8gloEluzf0GzDOFc,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,4,song_sing_shower,0
6569,Billy Joel,The Essential Billy Joel,Uptown Girl,3CSpzkoL1XgDBZ1q9aDCUV,0.696,0.943,4,-2.962,1,0.0431,0.0736,0.0,0.653,0.833,129.003,194867,4,song_sing_shower,8
6570,OneRepublic,Rescue Me,Rescue Me,0mjAU3yKR1QnXnHtjGJqTM,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049,158900,4,song_sing_shower,8
6571,The Wanted,Battleground (Deluxe Edition),Glad You Came,5yDL13y5giogKs2fSNf7sj,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,197936,4,song_sing_shower,0
6572,Justin Bieber,Purpose (Deluxe),Love Yourself,50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4,song_sing_shower,4
6573,OneRepublic,Native,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,257840,4,song_sing_shower,0
6574,Zara Larsson,So Good,Lush Life,1rIKgCH4H52lrvDcz50hS8,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,201122,4,song_sing_shower,0
6575,Bastille,All This Bad Blood,Pompeii,4Ub8UsjWuewQrPhuepfVpd,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,4,song_sing_shower,5
6576,Vance Joy,Dream Your Life Away (Special Edition),Riptide,3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4,song_sing_shower,1
6577,Lady Gaga,A Star Is Born Soundtrack,Shallow,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733,4,song_sing_shower,2
6578,Atomic Kitten,Feels So Good,The Tide Is High - Radio Mix,1QhSB9L9M5eZQhW4RNOhXK,0.783,0.649,7,-4.127,1,0.0322,0.0209,0.00482,0.067,0.665,103.997,206093,4,song_sing_shower,5
6579,Ava Max,Heaven & Hell,Sweet but Psycho,3tNE4i6TBqMdyTZxHDAn9B,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4,song_sing_shower,1
6580,Lady A,Need You Now,Need You Now,7GAaTpSoTWUTbP2Yxlt4Hd,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,236440,4,song_sing_shower,1
6581,Maroon 5,Hands All Over (Revised International Standard version),Moves Like Jagger - Studio Recording From The Voice Performance,7pYfyrMNPn3wtoCyqcTVoI,0.722,0.761,11,-4.459,0,0.0475,0.0117,0.0,0.315,0.624,128.044,201493,4,song_sing_shower,0
6582,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],I Gotta Feeling,4kLLWz7srcuLKA7Et40PQR,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133,4,song_sing_shower,8
6583,Avicii,True,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4,song_sing_shower,1
6584,Dean Lewis,Be Alright,Be Alright,3EPXxR3ImUwfayaurPi3cm,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,4,song_sing_shower,2
6585,Adele,21,Rolling in the Deep,4OSBTYWVwsQhGLF9NHvIbR,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,228093,4,song_sing_shower,5
